Name,ShortDescription,FullDescription,SKU,IsShipEnabled,IsTaxExempt,TaxCategory,ManageInventoryMethod,StockQuantity,Price,Weight,Length,Width,Height,Categories,Picture1,Picture2,Picture3
VG50196     Magnetic Match & Trace - Ocean,,"<p>Comes with 1 magnetic stick which is used to trace the magnetic characters to match the corresponding patterns on the base board. Contains 9-10 pieces characters inside for tracing to complete a beautiful scene. Special slot on the top for easy storing the stick.</p>
<p>Size : 22.5 x 22.5 x 1.7 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Magnetic Play;,C:\www\NOPCommerce\content\images\thumbs\0000348_vg50196-magnetic-match-trace-ocean.jpeg,,
VG50220           5-in-1 Activity Toy - Small,,"<p>Fantastic educational tool. Includes a variety of activities designed to help develop manipulative skills such as a bead maze on the top, butterfly themed track tracing, flippable sun / moon plate, shape sorting blocks and rotating cylinder. Provides hours of fun and learning. This is the smallest version of colourful range of three co-ordinated activity cubes. So many ways to play whilst developing dexterity and hand-eye coordination.</p>
<p>&nbsp;Size : 20 x 20 x 33.5 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group ; 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000529_vg50220-5-in-1-activity-toy-small.jpeg,,
VG50221       5-in-1 Activity Toy - Medium,,"<p>This fantastic wooden cube has five exciting activities to keep little ones entertained. There is a colourful bead frame on the top of the cube. Very young children will love to push the beads around the twists and turns of the frame. On one side is track tracing with a little wooden animals. On another side is set of moveable flower gears and finally, on the fourth side are flip blocks featuring animals. This 5 in 1 Activity Cube will provide hours of educational fun for children&nbsp;</p>
<p>Size : 24 x 24 x 41 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000531_vg50221-5-in-1-activity-toy-medium.jpeg,,
VG50230       Table Top Stove,,"<p>Comes with a stove, a spoon, a spatula, a pot with lid and a sauce pan with lid. ""Kaka"" sound comes up when kids turn the cute switches.</p>
<p>Size : 35 x 17 x 10 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000413_vg50230-table-top-stove.jpeg,,
VG50232        Table Top Foldable Cooker,,"<p>Include 1 spoon, 1 spatula, 1 pot with lid, 1 sauce pan with lid and 2 seasoning jars. All the switches are ready for ""kaka"" sound. This table top cooker is easy to fold and carry.</p>
<p>Size :31 x 30 x 9.5 cms .</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000414_vg50232-table-top-foldable-cooker.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000415_vg50232-table-top-foldable-cooker.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000415_vg50232-table-top-foldable-cooker.jpeg
VG50233         Toaster,,"<p>Put toast in, press down the handle to watch your toast pop up. Rotate the switch with realistic ""kaka"" sound.</p>
<p>Size : 20 x 12.5 x 10 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000417_vg50233-toaster.jpeg,,
VG50234       Coffee Maker,,"<p>Comes with a coffee maker, a cup and 1 piece of coffee. Turn the switch with ""kaka"" sound to have the machine ""work"", push the button on top to have a cup of coffee.</p>
<p>Size : 21 x 19.5 x 11 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000418_vg50234-coffee-maker.jpeg,,
VG50235       Kitchen Mixer,,"<p>Turn the top button to rotate the beater, lift the handle on top to remove the bowl. Turn the switch with ""kaka"" sound to have the machine ""work"".</p>
<p>Size : 21 x 19.5 x 11 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000420_vg50235-kitchen-mixer.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000421_vg50235-kitchen-mixer.jpeg,
VG50285  50pcs Block Set - Farm,,"<p>These new version block sets bring timeless fun! Inspire children using endless imagination to create different scenes. Each set contains a booklet with some scenes for reference as start.</p>
<p>Size :&nbsp;3 cms.</p>
<p>Age Group : 2 + &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Construction & Creativity;,C:\www\NOPCommerce\content\images\thumbs\0000132_vg50285-50pcs-block-set-farm.jpeg,,
VG50286  50pcs Block Set - Zoo,,"<p>These new version block sets bring timeless fun! Inspire children using endless imagination to create different scenes. Each set contains a booklet with some scenes for reference as start.</p>
<p>Size : 3 cm.</p>
<p>Age Group : 2+. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Construction & Creativity;,C:\www\NOPCommerce\content\images\thumbs\0000134_vg50286-50pcs-block-set-zoo.jpeg,,
VG50287  75pcs Block Set - City,,"<p>These new version block sets bring timeless fun! Inspire children using endless imagination to create different scenes. Each set contains a booklet with some scenes for reference as start.</p>
<p>Size : &nbsp;2.5 cm.</p>
<p>Age Group : 2+. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Construction & Creativity;,C:\www\NOPCommerce\content\images\thumbs\0000135_vg50287-75pcs-block-set-city.jpeg,,
VG50292    Doll's Buggy - Fire Engine,,"<table style=""height: 147px;"" border=""0"" width=""379"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td class=""xl68"" width=""200"" height=""145"">
<p>Nice baby walkers of car or fire engine help toddlers to walk. Sturdy construction ensures 100% safety.</p>
<p>&nbsp;</p>
<p>Size :&nbsp;40 x 50 x 30 cm.</p>
<p>Age Group :12M+</p>
</td>
</tr>
</tbody>
</table>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Baby & Toddler;,C:\www\NOPCommerce\content\images\thumbs\0000110_vg50292-dolls-buggy-fire-engine.jpeg,,
VG50306    Baby Walker,,"<p>This classic push-along baby walker contains 36 pcs wooden blocks of solid colors and different shapes. Secure non-slip rubber ing on the wheel offers extra confidence.</p>
<p>Size &nbsp;:&nbsp;41 x 32.5 x 46 cm</p>
<p>Age Group :&nbsp;12M+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Baby & Toddler;,C:\www\NOPCommerce\content\images\thumbs\0000111_vg50306-baby-walker.jpeg,,
VG50324     Magnetic Letters (52pcs),,"<p>Includes 52 pcs magnetic letters (26 pcs lowercase and 26 pcs uppercase). Wooden box with a clear acrylic lid is easy for storage.</p>
<p>&nbsp;Size : &nbsp; 15 x 15 x 5 cm . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Magnetic Play;,C:\www\NOPCommerce\content\images\thumbs\0000336_vg50324-magnetic-letters-52pcs.jpeg,,
VG50325    Magnetic Numbers (37pcs),,"<p>Includes 37pcs magnetic numbers with calculational signs. Wooden box with a clear acrylic lid easy for storage.</p>
<p>Size : &nbsp; 15 x 15 x 5 cm . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Magnetic Play;,C:\www\NOPCommerce\content\images\thumbs\0000337_vg50325-magnetic-numbers-37pcs.jpeg,,
VG50333  Colorful Block Set - 80pcs,,"<p>Unit block sets offer more choices for different colors in different quantities. Good quality pot with handle for easy delivery and storage. A guide booklet inside each pot as a start inspires children's imagination and creativity to make more.</p>
<p>Size : &nbsp; 2.5 cms.&nbsp;</p>
<p>Age Group : 2 +. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Construction & Creativity;,C:\www\NOPCommerce\content\images\thumbs\0000136_vg50333-colorful-block-set-80pcs.jpeg,,
VG50336  Tack Zap - Construciton Vehicles,,"<p>Includes 45 different wooden pieces, 1 cork board, 1 hammer and a box of tacks. Packed in a nice gift box. Each box contains 5 cards of 10 pictures as a guide for children to play as a start and to creat more different construction vehicles.</p>
<p>Size :&nbsp;22.5 x 18 x 4.5 cm</p>
<p>Age Group : 3 + &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Construction & Creativity;,C:\www\NOPCommerce\content\images\thumbs\0000137_vg50336-tack-zap-construciton-vehicles.jpeg,,
VG50343      Tea Set,,"<p>A pink tray holds a teapot , a sugar bowl, a milk pitcher, two cups, two saucers and two teaspoons. This lovely tea set gives little girls all what they need to play tea with friends.</p>
<p>Size :24 x 24 x 9.5 cms .</p>
<p>Age : Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000426_vg50343-tea-set.jpeg,,
VG50345       Noah's Ark Shape Sorter,,"<p>Icludes Noah, his wife, the ark, and 14 chunky animals: 2 lions, 1 cow and 1 bull, 2 cats, 2 horses, 2 giraffes and 2 gulls. With magnetic pins, the gulls can ""fly"" on the roof. Tell the story of Noah's Ark and watch children fitting the pieces into the right holes.</p>
<p>Size : 34 x 2.55 x 16.5 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000284_vg50345-noahs-ark-shape-sorter.jpeg,,
VG50346       Wall Game-Crocodile,,"<p>Multifunctional wall toy, including wire beads, magnetic beads trace, xylophone, castanet, mirror, bead travel, turning gear and tracing blocks. A perfect and brilliant toy combination for schools, kindergartens, learning cenrer and public areas. Several children could play together and share happiness.</p>
<p>Size : 187 x 61 x 1.5 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000512_vg50346-wall-game-crocodile.jpeg,,
VG50349        ECO Friendly Dollhouse,,"<p>Playing with this beautiful modern dollhouse, children can learn about ECO friendly living way, such as wind solar energy, garbage classification, etc. Open the door to reveal &nbsp;four furnished rooms with nice furniture of 16 pieces and 2 dolls . Push down the back panel to find a nice pool in a beautiful backyard.</p>
<p>Size : 46.5 x 36.5 x 31 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 &nbsp;+. &nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000471_vg50349-eco-friendly-dollhouse.jpeg,,
VG50386  My First Book 12pcs/display color box,,"<p>Silk Screen printed, made of natural wood, this is a wonderful first book for every child learning about farm animals, zoo animals and different vehicles.</p>
<p>Size :9 x 9 x 2 cm.&nbsp;</p>
<p>Age Group : 12M+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Baby & Toddler;,C:\www\NOPCommerce\content\images\thumbs\0000113_vg50386-my-first-book-12pcsdisplay-color-box.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000116_vg50386-my-first-book-12pcsdisplay-color-box.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000117_vg50386-my-first-book-12pcsdisplay-color-box.jpeg
VG50388  Tool Box - 12 pcs,,"<p>A cool wooden tool set comes with different basic tools. Great for &nbsp;indoor and outdoor play. Encourage for fine motor skill development</p>
<p>Size : 31.5 x 23.5 x 5.5 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : &nbsp;3+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Construction & Creativity;,C:\www\NOPCommerce\content\images\thumbs\0000140_vg50388-tool-box-12-pcs.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000141_vg50388-tool-box-12-pcs.jpeg,
VG50392  Nesting & Stacking Blocks,,"<p>6 colorful wooden blocks printed by hand with animals, shapes, garden and numbers. Encourages early counting one to six. Can be stacked and nested.</p>
<p>&nbsp; Size : 48 x 11 x 11 cm</p>
<p>&nbsp;&nbsp;Age Group :&nbsp;12M+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Baby & Toddler;,C:\www\NOPCommerce\content\images\thumbs\0000114_vg50392-nesting-stacking-blocks.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000115_vg50392-nesting-stacking-blocks.jpeg,
VG50396 Roll Rattle - Pink,,"<p>Classic wooden roll rattle comes with a bell inside, perfect for little hands to grasp, shake and roll around, encouraging babies to crawl or toddle after it.</p>
<p>Size: 7.8 x 8.7 cm</p>
<p>Age Group: 12M+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Baby & Toddler;,C:\www\NOPCommerce\content\images\thumbs\0000103_vg50396-roll-rattle-pink.jpeg,,
VG50435         Wall Toy-Shape Maze,,"<p>Shape Maze requires children to move the shapes to match the patterns printed on the sides. Training children the ability of problem solving.</p>
<p>Size 47 x 47 x 5 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000517_vg50435-wall-toy-shape-maze.jpeg,,
VG50436         Wall Toy-Magnetic Bead Trace,,"<p>Magnetic Beads Trace helps children learn colors and numbers by leading different color beads to relevent home.</p>
<p>Size 47 x 47 x 5 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000518_vg50436-wall-toy-magnetic-bead-trace.jpeg,,
VG50437        Wall Toy-Track & Trace,,"<p>Track &amp; Trace toy asks children to help the animals to find their homes.</p>
<p>Size 47 x 47 x 5 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000519_vg50437-wall-toy-track-trace.jpeg,,
VG50438     Wall Toy-Racing Car,,"<p>Racing Car will meet the driving dream for the kids, including instrument panel, steering wheel and gears like a real car device.&nbsp;</p>
<p>Size 47 x 47 x 5 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 12 M+. &nbsp;</p>
<p>&nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000520_vg50438-wall-toy-racing-car.jpeg,,
VG50469        Wall Toy-crocodile,,"<p>Toy combination in a single cute animal on the wall, comes with various functions and games made by quality wood and sturdy structure which can be used for years. An ideal toy for schools, kindergardens, learning centers, public areas and family.</p>
<p>Size : 91 x 32 x 6 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000513_vg50469-wall-toy-crocodile.jpeg,,
VG50470      Wall Toy-Hippo,,"<p>Toy combination in a single cute animal on the wall, comes with various functions and games made by quality wood and sturdy structure which can be used for years. An ideal toy for schools, kindergardens, learning centers, public areas and family.</p>
<p>Size : 91 x 32 x 4.5 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000514_vg50470-wall-toy-hippo.jpeg,,
VG50471         Wall Toy-Bear,,"<p>Toy combination in a single cute animal on the wall, comes with various functions and games made by quality wood and sturdy structure which can be used for years. An ideal toy for schools, kindergardens, learning centers, public areas and family.</p>
<p>Size : 91 x 32 x 6 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000515_vg50471-wall-toy-bear.jpeg,,
VG50472         Wall Toy-Elephant,,"<p>Toy combination in a single cute animal on the wall, comes with various functions and games made by quality wood and sturdy structure which can be used for years. An ideal toy for schools, kindergardens, learning centers, public areas and family.</p>
<p>Size : 91 x 32 x 4.5 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000516_vg50472-wall-toy-elephant.jpeg,,
VG50530      Medical Kit,,"<p>Includes everything needed for your little doctor, packed in a carry case, perfect for hours of fun.</p>
<p>&nbsp;&nbsp;Size : 21 x 16 x 5.7 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 &nbsp;+. &nbsp;</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000475_vg50530-medical-kit.jpeg,,
VG50533        Activity Farm,,"<p>A lovely toy of farm house includes spinning gears, shape sorting blocks and time learning clock.</p>
<p>Size : 22 x 20 x 20 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000285_vg50533-activity-farm.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000286_vg50533-activity-farm.jpeg,
VG50535    Learning Alphabet Game,,"<p>Learning alphabet easily by playing games with fun. Matching and memory game 2 in 1, contains 26 upper case letters, 26 lower case letters, 1 big dice and 1 brown card board base. Game guide is included.<br />Matching the upper case letters with corresponding lower case letters.<br />Memory game, who remember more pieces is the winner.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000214_vg50535-learning-alphabet-game.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000215_vg50535-learning-alphabet-game.jpeg,
